product_url,product_name,product_category_tree,pid,retail_price,discounted_price,Date
http://www.flipkart.com/quechua-arpenaz-novadry-boots/p/itme96xeamtkzarz?pid=SHOE4FZGGTE7HJXN,Quechua Arpenaz Novadry Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE4FZGGTE7HJXN,2499,2470,15-04-2022
http://www.flipkart.com/colat-colat-mw20-sheen-analog-watch-men-women-boys-girls/p/itme2rx9jpyxcyqc?pid=WATE2RX9HHGBUQGA,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls","[""Watches >> Wrist Watches >> Colat Wrist Watches""]",WATE2RX9HHGBUQGA,3999,1069,15-04-2022
http://www.flipkart.com/steppings-trendy-boots/p/itme96vetrndpjr7?pid=SHOE2FQCE3QFC8ZM,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE2FQCE3QFC8ZM,1799,939,15-04-2022
http://www.flipkart.com/rochees-rw38-analog-watch-boys/p/itmed8hnthnczfqy?pid=WATED8HNQGUFBNFT,Rochees RW38 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Rochees Wrist Watches""]",WATED8HNQGUFBNFT,1415,1400,15-04-2022
http://www.flipkart.com/rorlig-rr-028-expedition-analog-watch-men-boys/p/itmebyzgghrmgbnf?pid=WATEBYZGFCZPUJAR,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Rorlig Wrist Watches""]",WATEBYZGFCZPUJAR,1099,619,15-04-2022
http://www.flipkart.com/catwalk-boots/p/itmea4hajgakcxqn?pid=SHOEA4HADYGNUZFM,Catwalk Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEA4HADYGNUZFM,2095,1219,15-04-2022
http://www.flipkart.com/magnum-footwear-lifestyle/p/itmebyzgkch4zp9m?pid=SHOEBYZGZ682N4K2,Magnum Footwear Lifestyle,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEBYZGZ682N4K2,3999,2319,15-04-2022
http://www.flipkart.com/t-star-uft-tsw-005-bk-br-analog-watch-boys/p/itmecffvcgfw8f9m?pid=WATECFFVGFZPAD3D,T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> T STAR Wrist Watches""]",WATECFFVGFZPAD3D,999,619,15-04-2022
http://www.flipkart.com/rialto-boots/p/itmed5dcpg4ugcye?pid=SHOED5DCYU8HWRDH,Rialto Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOED5DCYU8HWRDH,3295,3015,15-04-2022
http://www.flipkart.com/kielz-ladies-boots/p/itme2zngdhfnfawt?pid=SHOE2ZNGYDECUGNG,Kielz Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE2ZNGYDECUGNG,2499,1469,15-04-2022
